crm_objectid,model,serialnumber,jt_equipid,soldtoid,soldtoname,addcontactid,addcontactname,address1,address2,city,province,postalcode,dealerid,dealername,serviceorgid,serviceorg,primarytechid,backuptechid,accountmgrid,accountmgr,inactive,nocontract,nopm
84978710,MX4070N,75081170,,267751,TRANSPORTATION SAFETY BOARD OF CDA,41143274,TRANSPORTATION SAFETY BOARD OF CDA,200 PROMENADE DU PORTAGE 4TH FL.,,GATINEAU,QC ,K1A 1K8   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000043,JOYCER,RICHARD JOYCE,0,0,0
84978711,MX4070N,75081420,,267751,TRANSPORTATION SAFETY BOARD OF CDA,41143267,TRANSPORTATION SAFETY BOARD OF CDA,200 PROMENADE DU PORTAGE 4TH FL.,,GATINEAU,QC ,K1A 1K8   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000043,JOYCER,RICHARD JOYCE,0,0,0
84978712,MX5070N,75099049,,619982,TRANSPORTATION SAFETY BOARD,41143268,TRANSPORTATION SAFETY BOARD,1901 RESEARCH RD.,,OTTAWA,ON ,K1A 1K8   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000043,93000275,JOYCER,RICHARD JOYCE,0,0,0
84983993,MX3070V,85056153,,648207,"2274210 ONTARIO LTD., O/A",41143340,"2274210 ONTARIO LTD., O/A","7900 HURONTARIOST., # 307",,BRAMPTON,ON ,L6Y 0P6   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000673,93000040,THERIAULTK,KEVIN THERIAULT,0,0,0
84997215,MX4070V,85124591,,768662,GREATER TORONTO AIRPORTS AUTHORITY,41143368,GREATER TORONTO AIRPORTS AUTHORITY,3111 CONVAIR DRIVE,,MISSISSAUGA,ON ,L5P 1B2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000361,RINALDOK,KIM RINALDO,0,1,1
84997226,MX3050V,7504734Y,,652864,CHARLOTTE COUNTY BUSINESS DEVLPT.,41143369,CHARLOTTE COUNTY BUSINESS DEVLPT.,123 MILLTOWN RD.,,ST. STEPHEN,NB ,E3L 2X3   ,628074,SHARP DIRECT MONCTON,61000209,HFX_ALL,93000306,93000362,MCNALLYK,KAREN MCNALLY,0,0,0
84997232,MX4070V,85124601,,768662,GREATER TORONTO AIRPORTS AUTHORITY,41143382,AIRWAY CENTRE SHOWCASE OFFICE,"5615 AIRPORT ROAD, 10TH FL",,MISSISSAUGA,ON ,L4V 1T1   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000373,RINALDOK,KIM RINALDO,0,1,1
84997234,MX4070V,85124811,,768662,GREATER TORONTO AIRPORTS AUTHORITY,41143404,TERMINAL 1- ITM OFFICE- SITE 14562,"6301 SILVER DART DRIVE, 2ND LEVEL",,MISSISSAUGA,ON ,L5P 1B2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000373,RINALDOK,KIM RINALDO,0,1,1
84997244,MX4070V,85124821,,768662,GREATER TORONTO AIRPORTS AUTHORITY,41143396,AIRWAY CENTRE SHOWCASE OFFICE,"5615 AIRPORT ROAD, 10TH FL",,MISSISSAUGA,ON ,L4V 1T1   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000373,RINALDOK,KIM RINALDO,0,1,1
85003968,MX3050V,85059961,,669166,ADMIRAL GLASS & SIGNS LTD.,41143488,ADMIRAL GLASS & SIGNS LTD,125 MAIN ST,,ANTIGONISH,NS ,B2G 2B6   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,,,0,0,0
85004186,MX3050V,85050702,,768692,STANFORD HOMES LTD.,41143512,STANFORD HOMES LTD.,391 ROYAL WEST DRIVE,,BRAMPTON,ON ,L6X 0B3   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000673,93000040,HANDLIRR,RICHARD HANDLIR,0,0,0
85004663,MX3140N,3509802YR,,678311,IKEA CANADA LTD. PARTNERSHIP,41143554,IKEA CANADA LTD. PARTNERSHIP,1065 PLAINS RD. EAST,,BURLINGTON,ON ,L7T 4K1   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,,,0,0,0
85005624,MX3070V,85055783,,673063,OBEN FLATS INC.,41143576,OBEN FLATS INC.,160 PEARS AVE. # 418,,TORONTO,ON ,M5R 3P8   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001393,93000899,GUNAWARA,AJITHA GUNAWARDANA,0,0,0
85009421,MXM356N,7502391X,,663777,RESIDENCES AT ATRIA - ALTO,41143641,RESIDENCES AT ATRIA INC.,2205 SHEPPARD AVE. EAST,,TORONTO,ON ,M2J 5C2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000024,93000022,STRUMINP,PERRY STRUMINIKOV,0,0,0
85009770,MX3050V,7504733Y,,670741,ST. JOHN'S PASTORAL CHARGE,41143672,ST JOHN'S PASTORAL CHARGE,46 FOREST STREET,,INVERNESS,NS ,B0E 1N0   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000303,ROBERTSR,RALPH ROBERTS,0,0,0
85009892,MX3050V,7504762Y,,677185,MIGHTY GROUP LTD.,41143674,MIGHTY GROUP LTD.,6437 LADY HAMMOND ROAD,,HALIFAX,NS ,B3K 2S4   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,BLACKJ,JEFF BLACK,0,0,0
85021329,MXM4070,85009482,,673466,TELEPACER INC.,41143709,KING OF THE ROADS LTD.,1100 HAULTAIN CRT.,,MISSISSAUGA,ON ,L4W 2T1   ,147570,SHARP DIRECT CTO,61000193,GTA West,93001092,93000673,GUNAWARA,AJITHA GUNAWARDANA,0,1,1
85021330,MX4070V,85124941,,656824,BUILDING OWNERS & MANAGERS ASSC.,41143730,BUILDING OWNERS & MANAGERS ASSC. OF GTA,1 DUNDAS ST. WEST # 1800,,TORONTO,ON ,M5G 1Z3   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000380,93001393,SHAWM,MICHAEL SHAW,0,0,0
85021331,MXM4070,85009582,,274345,RAI INSURANCE BROKERS LTD,41143731,RAI INSURANCE BROKERS LTD,140 RENFREW DR. # 230,,MARKHAM,ON ,L3R 6B3   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000672,93000022,CHENGK,KENNETH CHENG,0,0,0
85021332,MX3550V,85079082,,768690,STACK TECK SYSTEMS LTD.,41143713,STACK TECK SYSTEMS LTD,1 PAGET RD,,BRAMPTON,ON ,L6T 5S2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001491,93001321,WINECKS,STIRLING WINECK,0,0,0
85021333,MX3550V,85079102,,768690,STACK TECK SYSTEMS LTD.,41143722,STACK TECK SYSTEMS LTD,2 PAGET RD,,BRAMPTON,ON ,L6T 5S2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001491,93001321,WINECKS,STIRLING WINECK,0,0,0
85024828,MX5111N,25005580,,146179,EQUIPEMENT BUREAU DEMERS INC.,41143778,POMERLEAU  - STATION DE POMPAGE ROSEMONT,6405 16E AVENUE,,MONTREAL,QC ,H1X 2T1   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000213,93000051,ISHOUSE,INTEGRATED SERVICES HOUSE REP,0,1,1
85025383,MX3070V,85055663,,681792,JGD INC.,41143804,JGD INC.,1 ROWANWOOD AVENUE,,TORONTO,ON ,M4W 1Y5   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001393,93000019,THERIAULTK,KEVIN THERIAULT,0,0,0
85032200,MXM4070,85009522,,274345,RAI INSURANCE BROKERS LTD,41143843,RAI INSURANCE BROKERS LTD,140 RENFREW DR. # 230,,MARKHAM,ON ,L3R 6B3   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000672,93000022,CHENGK,KENNETH CHENG,0,0,0
85032201,MX3070V,85055673,,674904,"CARRON, JACKIE",41143844,"CARRON, JACKIE",15 REXTON RD.,,TORONTO,ON ,M9C 2E3   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000373,SHAWM,MICHAEL SHAW,0,0,0
85035907,MX5070V,85084122,,623412,BLACK CREEK COMMUNITY,41143911,BLACK CREEK COMMUNITY HEALTH CENTRE,"2202 JANE ST., # 5",,TORONTO,ON ,M3M 1A4   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000027,93001321,NEWBERRK,KEN NEWBERRY,0,0,0
85049073,MX3070V,85055803,,670910,DTS TECHNICAL INC.,41144046,DTS TECHNICAL INC.,10 PARR BLVD. # 202,,BOLTON,ON ,L7E 4G9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000024,93001491,COULLB,BRIAN COULL,0,0,0
85049074,MX3070V,85056183,,670910,DTS TECHNICAL INC.,41144032,DTS TECHNICAL INC.,10 PARR BLVD. # 202,,BOLTON,ON ,L7E 4G9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000024,93001491,COULLB,BRIAN COULL,0,0,0
85050047,MX3070V,85055983,,768961,VIBRATORY TOOLING AND REPAIR INC,41144067,VIBRATORY TOOILING AND REPAIR INC.,6-623 SOUTH SERVICE ROAD,,GRIMSBY,ON ,L3M 4E8   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000382,93000381,RINALDOF,FRANCO RINALDO,0,0,0
85050048,MXB455W,8F008313,,768961,VIBRATORY TOOLING AND REPAIR INC,41144068,VIBRATORY TOOILING AND REPAIR INC.,6-623 SOUTH SERVICE ROAD,,GRIMSBY,ON ,L3M 4E8   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000382,93000381,RINALDOF,FRANCO RINALDO,0,0,0
85055135,MX4070V,85124891,,681842,PEMBERTON & ASSOCIATES INC.,41144103,PEMBERTON AND ASSOCIATES INC.,3610 NASHUA DRIVE,,MISSISSAUGA,ON ,L4V 1X9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001321,93001491,NEWBERRK,KEN NEWBERRY,0,0,0
85056717,MX3550V,85063783,,768690,STACK TECK SYSTEMS LTD.,41144134,STACK TECK SYSTEMS LTD,2 PAGET RD,,BRAMPTON,ON ,L6T 5S2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001491,93001321,WINECKS,STIRLING WINECK,0,0,0
85056865,MXM260,05000341,,146179,EQUIPEMENT BUREAU DEMERS INC.,41144170,CHANTIER PONT CHAMPLAIN MONTREAL,911 BOUL RENE-LEVESQUE,,VERDUN,QC ,H3E 1J3   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000183,93000904,ISHOUSE,INTEGRATED SERVICES HOUSE REP,0,1,1
85057111,MX3050V,7504763Y,,666650,FLINN ELECTRIC INC.,41144164,FLINN ELECTRIC INC.,322 WINDMILL RD.,,DARTMOUTH,NS ,B3A 1H5   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,SEWARDR,ROGER SEWARD,0,0,0
85057112,MXB355W,8F017934,,695736,REXEL CANADA ELECTRICAL INC.,41144165,REXEL CANADA,5600 KEATON CRESCENT,WAREHOUSE,MISSISSAUGA,ON ,L5T 3G3   ,147570,SHARP DIRECT CTO,61000193,GTA West,93001092,93000673,STRUMINP,PERRY STRUMINIKOV,0,0,0
85057113,MXC301W,83021371,,659824,ANDERSON BROWN COMPANY INSURANCE,41144166,ANDERSON BROWN COMPANY INSURANCE,159 WYSE RD.,,DARTMOUTH,NS ,B3A 1M5   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,SEWARDR,ROGER SEWARD,0,0,0
85057118,MXC300W,83017414,,813002,LIFEMARK HEALTH CORP,41174196,LIFEMARK HEALTH CORP,311 COMMERCIAL ST SUITE# 105,,MILTON,ON ,L9T 3Z9   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,SHAWM,MICHAEL SHAW,0,0,0
85057120,MXC300W,83017724,,668438,GOVERNOR GENERAL'S OFFICE,41145758,GOVERNOR GENERAL'S OFFICE,1 SUSSEX DR.ADMIN 2ND FLOOR,,OTTAWA,ON ,K1A 0A1   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000043,,,0,0,0
85057151,MXM565N,45021463R,,736836,SYED LAW PROFESSIONAL CORP.,41144195,SYED LAW PROFESSIONAL CORPORATION,7071 AIRPORT RD.,SUITE#206,MISSISSAUGA,ON ,L4T 4J3   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001321,93001491,,,0,0,0
85057152,MXB355W,8F017974,,677185,MIGHTY GROUP LTD.,41144187,MIGHTY GROUP LTD.,1683 BEDFORD HWY.,,BEDFORD,NS ,B4A 1G1   ,,Not assigned,61000209,HFX_ALL,93000318,93000311,BLACKJ,JEFF BLACK,0,0,0
85057153,MXB355W,8F017894,,677185,MIGHTY GROUP LTD.,41144189,MIGHTY GROUP LTD.,76 ILSLEY AVE.,,DARTMOUTH,NS ,B3B 1L3   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,BLACKJ,JEFF BLACK,0,0,0
85057154,MXB355W,8F017954,,677185,MIGHTY GROUP LTD.,41144188,MIGHTY GROUP LTD.,76B ILSLEY AVE.,,DARTMOUTH,NS ,B3B 1L3   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,BLACKJ,JEFF BLACK,0,0,0
85057285,MXB355W,8F017924,,677185,MIGHTY GROUP LTD.,41144199,MIGHTY GROUP LTD.,6437 LADY HAMMOND ROAD,,HALIFAX,NS ,B3K 2S4   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,BLACKJ,JEFF BLACK,0,0,0
85057286,MXB355W,8F017984,,677185,MIGHTY GROUP LTD.,41144179,MIGHTY GROUP LTD.,1108 COLE HARBOUR RD.,,DARTMOUTH,NS ,B2V 1E7   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,BLACKJ,JEFF BLACK,0,0,0
85058117,MXB355W,8F017994,,765961,MARYDEL HOLMES,41144244,MARYDEL HOLMES,100 CASTER AVE.,,WOODBRIDGE,ON ,L4L 5Y9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001785,93000022,NEWBERRK,KEN NEWBERRY,0,0,0
85058134,MXB355W,8F017594,,765961,MARYDEL HOLMES,41144231,MARYDEL HOLMES,100 CASTER AVE.,,WOODBRIDGE,ON ,L4L 5Y9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001785,93000022,NEWBERRK,KEN NEWBERRY,0,0,0
85063690,MXB355W,8F017704,,695736,REXEL CANADA ELECTRICAL INC.,41144251,NEDCO QUEEN QUAY,200 QUEEN QUAY,UNIT#3,TORONTO,ON ,M5A 4K9   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001307,93000019,,,0,0,0
85063691,MX4070V,85124871,,674460,PUBLIC SERVICES HEALTH &,41144252,PUBLIC SERVICES HEALTH &,"4950 YONGE ST., # 1800",,TORONTO,ON ,M2N 6K1   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000024,93000027,GALERN,NANCY GALER,0,0,0
85063692,MXB355W,8F017944,,649118,DONWAY FORD SALES LTD.,41144247,DONWAY FORD SALES LTD.,1975 EGLINTON AVE. EAST,,TORONO,ON ,M1L 2N1   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000025,93000019,SHAWM,MICHAEL SHAW,0,0,0
85063693,MX5070V,85084132,,242691,CORPORATION OF THE CITY OF VAUGHAN,41144248,CORPORATION OF THE CITY OF VAUGHAN,2141 MAJOR MACKENZIE DR,DEVELOPMENT ENGINEERING,VAUGHAN,ON ,L6A 1T1   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000022,93000402,NEWBERRK,KEN NEWBERRY,0,0,0
85074383,MX5070V,85084142,,242691,CORPORATION OF THE CITY OF VAUGHAN,41144285,CORPORATION OF THE CITY OF VAUGHAN,2141 MAJOR MACKENZIE DR.,ENGR INFRASTRUCTURE DEL DEPT,VAUGHAN,ON ,L6A 1T1   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000022,93000402,NEWBERRK,KEN NEWBERRY,0,0,0
85074467,MX3050V,7504739Y,,652922,COMMUNITY CREDIT UNION OF,41144305,COMMUNITY CREDIT UNION OF,347B WILLOW ST.,,TRURO,NS ,B2N 5A6   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000319,MCNALLYK,KAREN MCNALLY,0,0,0
85074479,MX3050V,7504738Y,,659824,ANDERSON BROWN COMPANY INSURANCE,41144313,ANDERSON BROWN COMPANY INSURANCE,159 WYSE RD.,,DARTMOUTH,NS ,B3A 1M5   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,SEWARDR,ROGER SEWARD,0,0,0
85075277,MXB355W,8F017794,,673466,TELEPACER INC.,41144350,TELEPACER,"1981 BOYLEN RD., # 5",,MISSISSAUGA,ON ,L5S 1R9   ,,Not assigned,,Not assigned,,,GUNAWARA,AJITHA GUNAWARDANA,0,1,1
85075281,MXB355W,8F018114,,673466,TELEPACER INC.,41144339,HearingLife,"1580 Merivale Road, Suite 501",,Ottawa,ON ,K2G 4B5   ,,Not assigned,61000175,OTT_ALL,,,GUNAWARA,AJITHA GUNAWARDANA,0,1,1
85075617,MX3070V,85056053,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41144361,MAISON DE LA CULTURE MAISONNEUVE,4200 RUE ONTARIO EST,,MONTREAL,QC ,H1V 1K1   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000213,93000051,DEGUIREM,MARCELINE DEGUIRE,0,0,0
85075624,MX4070V,85124661,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41144348,3132-ARR VER SOLUTIEN AUX ELUS,4555 RUE DE VERDUN 4E ETAGES,,MONTREAL,QC ,H4G 1M4   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000183,93000904,DEGUIREM,MARCELINE DEGUIRE,0,0,0
85075668,MXB355W,8F017754,,653306,KINGS UNITED PASTORAL CHARGE,41144349,KINGS UNITED PASTORAL CHARGE,1103 ROUTE,#310,SOURIS,PE ,C0A 2B0   ,628074,SHARP DIRECT MONCTON,61000209,HFX_ALL,93000369,93000314,MCNALLYK,KAREN MCNALLY,0,0,0
85089146,MXM4070,85009542,,768690,STACK TECK SYSTEMS LTD.,41144368,STACK TECK SYSTEMS LTD,1 PAGET RD,,BRAMPTON,ON ,L6T 5S2   ,,Not assigned,61000192,GTA East,93001491,93001321,WINECKS,STIRLING WINECK,0,0,0
85089147,MXM4070,85009552,,768690,STACK TECK SYSTEMS LTD.,41144369,STACK TECK SYSTEMS LTD,1 PAGET RD,,BRAMPTON,ON ,L6T 5S2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001491,93001321,WINECKS,STIRLING WINECK,0,0,0
85091074,MXB355W,8F017834,,262307,BDI CANADA INC.,41144437,BDI CANADA,52 BRAMSTEELE RD.,,BRAMPTON,ON ,L6W 3M5   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000673,93000040,STRUMINP,PERRY STRUMINIKOV,0,0,0
85091076,MXB355W,8F017744,,766063,PORT COLBORNE PUBLIC LIBRARY,41144438,PORT COLBORNE PUBLIC LIBRARY,310 KING ST,,PORT COLBORNE,ON ,L3K 4H1   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000381,93000382,GAMMONM,MIKE GAMMON,0,0,0
85091078,MXB355W,8F017854,,677722,2345824 ONTARIO INC,41144440,2345824 ONTARIO INC/SUBARU OF NIAGRA,375 LAKE ST. (SALES TRAILER),,ST. CATHARINES,ON ,L2N 4H5   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000382,93000381,GAMMONM,MIKE GAMMON,0,0,0
85091079,MX3070V,85055933,,769005,DIRCAM ELECTRIC LIMITED,41144429,DIRCAM ELECTRIC LIMITED,42 STEINWAY BLVD UNIT 10,,ETOBICOKE,ON ,M9W 6Y6   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001321,93001785,SHAWM,MICHAEL SHAW,0,0,0
85091080,MXB355W,8F017584,,768412,2090504 ONTARIO INC,41144450,2090504 ONTARIO INC O/A ACADEMY FOR MATH,3410 MAINWAY DRIVE,UNIT#1,BURLINGTON,ON ,L7M 1A8   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,BAWAF,FAROOQ BAWA,0,0,0
85091082,MXB355W,8F017724,,636335,RODD MANAGEMENT LTD.,41144451,RODD CHARLOTTETOWN HOTEL,75 KENT ST.,,CHARLOTTETOWN,PE ,C1A 7K4   ,628074,SHARP DIRECT MONCTON,61000209,HFX_ALL,93000369,93000314,ENDACOTL,LINDA ENDACOTT,0,0,0
85091083,MXM3570,85005912,,636335,RODD MANAGEMENT LTD.,41144453,RODD MANAGEMENT LTD,14 CAPITAL DRIVE,,CHARLOTTETOWN,PE ,C1A 8C2   ,628074,SHARP DIRECT MONCTON,61000209,HFX_ALL,93000369,93000314,ENDACOTL,LINDA ENDACOTT,0,0,0
85091084,MXB355W,8F017694,,636335,RODD MANAGEMENT LTD.,41144441,RODD MANAGEMENT LTD. CROWBUSH,632 ROUTE 350,,MORELL,PE ,C0A 1S0   ,628074,SHARP DIRECT MONCTON,61000209,HFX_ALL,93000369,93000314,ENDACOTL,LINDA ENDACOTT,0,0,0
85091085,MX3070V,85055653,,769005,DIRCAM ELECTRIC LIMITED,41144454,DIRCAM ELECTRIC LIMITED,42 STEINWAY BLVD UNIT 10,,ETOBICOKE,ON ,M9W 6Y6   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001321,93001785,SHAWM,MICHAEL SHAW,0,0,0
85091086,MXB355W,8F017764,,659824,ANDERSON BROWN COMPANY INSURANCE,41144455,ANDERSON BROWN COMPANY INSURANCE,159 WYSE RD.,,DARTMOUTH,NS ,B3A 1M5   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,SEWARDR,ROGER SEWARD,0,0,0
85091088,MXB455W,8F008133,,619980,LINCOLN INT'L. FREIGHT SERVICES INC.,41144456,LINCOLN INT'L. FREIGHT SERVICES INC.,5770 TIMBERLEA BLVD.,#101,MISSISSAUGA,ON ,L4W 4W7   ,147570,SHARP DIRECT CTO,61000193,GTA West,93001092,93000673,GALERN,NANCY GALER,0,0,0
85091089,MXB455W,8F008293,,696735,HENLEY MOTORS LIMITED,41144461,HENLEY MOTORS LIMITED,308 LAKE ST.,,ST. CATHARINES,ON ,L2N 4H5   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000382,93000381,GAMMONM,MIKE GAMMON,0,0,0
85091092,MXB355W,8F017714,,665623,CUA,41144457,CUA,5104 SAINT MARGARETS BAY RD,,UPPER TANTALLON,NS ,B3Z 1E2   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000311,CAHILLC,CHRISTI CAHILL,0,0,0
85091414,MXM3570,85005722,,635566,CANADIAN SPECIALTY METALS ULC,41144458,CANADIAN SPECIALTY METALS ULC,5775 RUE KIERAN,,ST. LAURENT,QC ,H4S 0A3   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000049,93000046,GALERN,NANCY GALER,0,0,0
85091608,MXM266N,85006501,,679763,PARAMED HOME HEALTH CARE,41144480,PARAMED HEALTH CARE CLINIC,207-3380 SOUTH SERVICE ROAD,,BURLINGTON,ON ,L7N 3J5   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,GAYNORS,SCOTT GAYNOR,0,0,0
85091609,MX3140N,45097473R,,768783,SCP DEVELOPMENTS LIMITED,41144476,ZIGG CONDO - PROPERTY MANAGEMENT OFFICE,223 ST CLAIR AVE W,PM OFFICE,TORONTO,ON ,M4V 0A5   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001393,93000373,,,0,0,0
85102240,MX2640N,45071988R,,628328,"ROBERT B. SOMERVILLE CO., LTD.",41144493,ROBERT B. SOMERVILLE CO. LIMITED,2201 FINCH AVE W,,NORTH YORK,ON ,M9M 2Y9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001785,93001321,,,0,0,0
85102241,MX2640N,3510587YR,,628328,"ROBERT B. SOMERVILLE CO., LTD.",41144494,ROBERT B. SOMERVILLE CO. LIMITED,2201 FINCH AVE W,,NORTH YORK,ON ,M9M 2Y9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001785,93001321,,,0,0,0
85102242,MX3050V,85050254,,633906,PETO MACCALLUM LTD.,41144484,PETO MACCALLUM LTD.,41 BURFORD ROAD,,HAMILTON,ON ,L8E 3C6   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,CATAFORM,MARK CATAFORD,0,0,0
85102244,MXM4070,85009472,,768690,STACK TECK SYSTEMS LTD.,41144447,STACK TECK SYSTEMS LTD,1 PAGET RD,,BRAMPTON,ON ,L6T 5S2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001491,93001321,WINECKS,STIRLING WINECK,0,0,0
85102259,MXM3570,85005702,,636335,RODD MANAGEMENT LTD.,41144448,RODD MANAGEMENT LTD.,86 DEWARS LANE,BRUDENELL RIVER,GEORGETOWN ROYALTY,PE ,C0A 1G0   ,628074,SHARP DIRECT MONCTON,61000209,HFX_ALL,93000369,93000314,ENDACOTL,LINDA ENDACOTT,0,0,0
85102276,MX5070V,85069143,,668438,GOVERNOR GENERAL'S OFFICE,41144496,GOVERNOR GENERAL'S OFFICE,"1 SUSSEX DR., KITCHEN 2ND FLOOR",,OTTAWA,ON ,K1A 0A1   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
85102277,MX5070V,85109484,,668438,GOVERNOR GENERAL'S OFFICE,41144500,GOVERNOR GENERAL'S OFFICE,"1 SUSSEX DR., MINTO WING, PUBLIC AFFAIRS",,OTTAWA,ON ,K1A 0A1   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
85102281,MX5070V,85069183,,668438,GOVERNOR GENERAL'S OFFICE,41144501,GOVERNOR GENERAL'S OFFICE,"1 SUSSEX DR., ADMIN WING, 1ST FLOOR",,OTTAWA,ON ,K1A 0A1   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
85102282,MX5070V,85109534,,668438,GOVERNOR GENERAL'S OFFICE,41144487,GOVERNOR GENERAL'S OFFICE,"1 SUSSEX DR.,","DOME BLDG., 2ND FLOOR",OTTAWA,ON ,K1A 0A1   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
85102283,MX5070V,85069153,,668438,GOVERNOR GENERAL'S OFFICE,41144502,GOVERNOR GENERAL'S OFFICE,"373 SUSSEX DR., BLK. ""E"", 3RD FLR.",,OTTAWA,ON ,K1A 0A1   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
85102378,MXB355W,8F017884,,681672,893946 ONTARIO INC. O/A ELITE FOOD,41144498,893946 ONTARIO INC. O/A ELITE FOOD,4 FIELDING COURT,,AJAX,ON ,L1T 4W5   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000672,93000024,GALERN,NANCY GALER,0,1,1
85102385,MX3570V,85092904,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41144499,VM / 3114-SIM CASERNE 73,820 RUE GERMAIN,,ST. LAURENT,QC ,H4L 3R8   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000049,93000183,DEGUIREM,MARCELINE DEGUIRE,0,0,0
